nama_file,kelas_asli,persentase_kecacatan,diameter_rata_rata,kadar_air,label_kualitas,apakah_ekspor,persentase_kecacatan_minmax,diameter_rata_rata_minmax,kadar_air_minmax,persentase_kecacatan_std,diameter_rata_rata_std,kadar_air_std
medium (64).png,Medium,0.0,6.98,11.2,Ekspor,1,0.0,0.8074,0.3243,-1.0313,0.6316,-0.659
medium (65).png,Medium,0.0,6.96,10.4,Ekspor,1,0.0,0.8042,0.1081,-1.0313,0.6086,-1.6123
medium (66).png,Medium,0.0,6.81,10.4,Ekspor,1,0.0,0.7799,0.1081,-1.0313,0.436,-1.6123
medium (67).png,Medium,0.0,8.02,11.6,Ekspor,1,0.0,0.9757,0.4324,-1.0313,1.8281,-0.1824
medium (68).png,Medium,0.0,7.47,11.4,Ekspor,1,0.0,0.8867,0.3784,-1.0313,1.1953,-0.4207
medium (69).png,Medium,0.0,7.55,10.5,Ekspor,1,0.0,0.8997,0.1351,-1.0313,1.2874,-1.4931
medium (7).png,Medium,100.0,6.93,11.6,Lokal,0,1.0,0.7994,0.4324,0.9712,0.5741,-0.1824
medium (70).png,Medium,0.0,6.18,11.0,Ekspor,1,0.0,0.678,0.2703,-1.0313,-0.2887,-0.8973
medium (71).png,Medium,0.0,5.99,11.2,Ekspor,1,0.0,0.6472,0.3243,-1.0313,-0.5073,-0.659
medium (72).png,Medium,0.0,6.54,11.3,Ekspor,1,0.0,0.7362,0.3514,-1.0313,0.1254,-0.5399
medium (73).png,Medium,0.0,6.7,11.4,Ekspor,1,0.0,0.7621,0.3784,-1.0313,0.3095,-0.4207
medium (74).png,Medium,0.0,6.37,11.1,Ekspor,1,0.0,0.7087,0.2973,-1.0313,-0.0702,-0.7782
medium (75).png,Medium,0.0,7.1,11.2,Ekspor,1,0.0,0.8269,0.3243,-1.0313,0.7697,-0.659
medium (76).png,Medium,0.0,7.85,10.4,Ekspor,1,0.0,0.9482,0.1081,-1.0313,1.6325,-1.6123
medium (77).png,Medium,100.0,7.87,11.5,Lokal,0,1.0,0.9515,0.4054,0.9712,1.6555,-0.3016
medium (78).png,Medium,0.0,7.68,11.5,Ekspor,1,0.0,0.9207,0.4054,-1.0313,1.4369,-0.3016
medium (79).png,Medium,0.0,7.02,10.4,Ekspor,1,0.0,0.8139,0.1081,-1.0313,0.6776,-1.6123
medium (8).png,Medium,100.0,6.92,11.5,Lokal,0,1.0,0.7977,0.4054,0.9712,0.5626,-0.3016
medium (80).png,Medium,0.0,5.89,10.4,Ekspor,1,0.0,0.6311,0.1081,-1.0313,-0.6224,-1.6123
medium (81).png,Medium,0.0,5.85,10.9,Ekspor,1,0.0,0.6246,0.2432,-1.0313,-0.6684,-1.0165
medium (82).png,Medium,0.0,6.02,11.0,Ekspor,1,0.0,0.6521,0.2703,-1.0313,-0.4728,-0.8973
medium (83).png,Medium,0.0,5.93,11.2,Ekspor,1,0.0,0.6375,0.3243,-1.0313,-0.5764,-0.659
medium (84).png,Medium,0.0,6.99,11.2,Ekspor,1,0.0,0.8091,0.3243,-1.0313,0.6431,-0.659
medium (85).png,Medium,0.0,6.54,10.4,Ekspor,1,0.0,0.7362,0.1081,-1.0313,0.1254,-1.6123
medium (86).png,Medium,0.0,6.58,10.2,Ekspor,1,0.0,0.7427,0.0541,-1.0313,0.1714,-1.8506
medium (87).png,Medium,0.0,7.07,11.6,Ekspor,1,0.0,0.822,0.4324,-1.0313,0.7352,-0.1824
medium (88).png,Medium,0.0,7.39,11.3,Ekspor,1,0.0,0.8738,0.3514,-1.0313,1.1033,-0.5399
medium (89).png,Medium,0.0,6.97,10.5,Ekspor,1,0.0,0.8058,0.1351,-1.0313,0.6201,-1.4931
medium (9).png,Medium,0.0,7.35,10.7,Ekspor,1,0.0,0.8673,0.1892,-1.0313,1.0573,-1.2548
medium (90).png,Medium,0.0,6.44,11.0,Ekspor,1,0.0,0.7201,0.2703,-1.0313,0.0104,-0.8973
medium (91).png,Medium,0.0,6.57,11.3,Ekspor,1,0.0,0.7411,0.3514,-1.0313,0.1599,-0.5399
medium (92).png,Medium,0.0,6.25,11.3,Ekspor,1,0.0,0.6893,0.3514,-1.0313,-0.2082,-0.5399
medium (93).png,Medium,0.0,6.78,11.3,Ekspor,1,0.0,0.7751,0.3514,-1.0313,0.4015,-0.5399
medium (94).png,Medium,0.0,6.63,11.0,Ekspor,1,0.0,0.7508,0.2703,-1.0313,0.229,-0.8973
medium (95).png,Medium,0.0,6.15,11.0,Ekspor,1,0.0,0.6731,0.2703,-1.0313,-0.3233,-0.8973
medium (96).png,Medium,0.0,7.09,10.3,Ekspor,1,0.0,0.8252,0.0811,-1.0313,0.7582,-1.7314
medium (97).png,Medium,0.0,7.03,11.5,Ekspor,1,0.0,0.8155,0.4054,-1.0313,0.6891,-0.3016
medium (98).png,Medium,0.0,6.89,11.6,Ekspor,1,0.0,0.7929,0.4324,-1.0313,0.5281,-0.1824
medium (99).png,Medium,0.0,6.37,10.6,Ekspor,1,0.0,0.7087,0.1622,-1.0313,-0.0702,-1.3739
